0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1565a,1565c,2,1,1,0,2,2,2,2,2,2,4,1,3,2,2,0,1,2,1
0338b,0338a,2,4,1,0,2,3,0,1,2,2,1,1,3,2,1,0,3,2,1
0338b,0338c,0,1,1,3,2,2,1,2,1,2,1,1,3,2,1,0,3,2,1
0422a,0422b,2,4,1,0,2,2,0,3,2,1,1,1,0,2,1,0,0,2,1
0422a,0422c,2,0,1,0,2,2,0,3,2,1,1,1,0,2,1,0,0,2,1
0422b,0422c,2,0,1,0,2,2,0,3,2,2,4,1,0,2,2,0,3,2,1
0472b,0472a,3,1,1,3,2,3,0,0,2,2,1,1,0,2,1,1,2,2,1
0472b,0472c,2,1,1,1,2,2,3,2,2,2,1,1,0,2,1,1,2,2,1
1227a,1227b,3,1,1,3,2,1,0,4,2,1,1,1,3,2,1,0,1,2,1
1382c,1382b,2,1,1,0,0,2,0,0,2,2,2,1,0,2,2,0,1,2,1
1382c,1382a,2,0,1,0,2,2,1,3,2,2,2,1,0,2,2,0,1,2,1
1445a,1445b,2,1,1,2,2,2,0,0,2,0,1,1,3,2,2,0,3,2,1
1445a,1445c,2,1,1,0,2,3,0,0,2,0,1,1,3,2,2,0,3,2,1
1445b,1445c,2,1,1,0,2,3,0,0,2,2,1,1,2,2,2,0,0,2,1
1486a,1486b,2,0,1,0,2,3,1,4,2,1,0,1,0,2,2,0,1,2,1
1545a,1545b,2,1,1,0,0,2,0,1,2,0,1,1,0,2,2,1,2,2,1
1545a,1545c,2,1,1,3,2,3,0,1,2,0,1,1,0,2,2,1,2,2,1
1545b,1545c,2,1,1,3,2,3,0,1,2,2,1,1,0,0,2,0,1,2,1
1282b,1282c,1,1,2,3,2,2,1,2,2,2,2,1,3,2,2,0,2,2,1
1289a,1289b,1,4,1,3,2,2,0,2,2,2,1,1,0,2,3,0,3,2,1
1289a,1289c,1,1,1,3,2,2,1,4,2,2,1,1,0,2,3,0,3,2,1
1289b,1289c,1,1,1,3,2,2,1,4,2,1,4,1,3,2,2,0,2,2,1
1565b,1565c,2,1,1,0,2,2,2,2,2,2,1,1,3,0,2,0,2,2,1
0552a,0552b,2,0,1,3,2,2,0,0,2,2,1,1,0,2,2,1,2,1,1
0552a,0552c,1,2,1,0,2,2,0,2,2,2,1,1,0,2,2,1,2,1,1
0552b,0552c,1,2,1,0,2,2,0,2,2,2,0,1,3,2,2,0,0,2,1
1307a,1307b,3,4,1,0,2,3,1,1,2,1,1,1,3,2,2,0,1,1,1
1492a,1492b,2,2,1,0,2,2,0,0,2,1,1,1,3,2,1,0,0,2,1
1492a,1492c,1,1,1,3,2,3,0,2,2,1,1,1,3,2,1,0,0,2,1
1492b,1492c,1,1,1,3,2,3,0,2,2,2,2,1,0,2,2,0,0,2,1
0366a,0366b,3,1,2,4,3,2,0,2,2,2,4,1,3,2,2,0,3,2,1
0434b,0434c,0,1,0,2,2,3,0,3,2,1,4,1,0,2,2,0,0,2,1
0434b,0434a,3,0,0,2,0,3,3,0,2,1,4,1,0,2,2,0,0,2,1
0496f,0496c,3,4,1,3,2,2,0,1,2,2,4,1,0,2,2,1,2,2,1
0496f,0496d,2,1,1,1,2,2,0,1,1,2,4,1,0,2,2,1,2,2,1
0496f,0496a,3,4,1,0,2,3,1,2,2,2,4,1,0,2,2,1,2,2,1
0496f,0496e,2,1,0,1,2,3,0,2,2,2,4,1,0,2,2,1,2,2,1
1382b,1382a,2,0,1,0,2,2,1,3,2,2,1,1,0,0,2,0,0,2,1
1416b,1416a,1,1,1,3,2,1,0,4,2,2,0,1,0,2,2,1,2,2,1
1416b,1416c,1,4,1,3,2,3,1,4,2,2,0,1,0,2,2,1,2,2,1
0374b,0374c,2,1,1,3,2,2,3,0,2,1,4,1,3,2,2,0,1,2,1
0374b,0374a,2,2,0,0,2,1,3,3,2,1,4,1,3,2,2,0,1,2,1
0544b,0544a,0,1,1,0,2,2,0,1,1,2,1,1,3,2,3,0,0,2,1
0544b,0544c,1,4,1,3,2,2,2,0,1,2,1,1,3,2,3,0,0,2,1
0579a,0579c,2,1,1,0,2,2,1,0,1,1,0,1,3,2,2,0,1,2,1
1320a,1320b,3,1,1,0,2,1,0,0,2,1,1,1,3,2,1,0,3,2,1
1320a,1320c,2,2,1,0,2,2,0,3,2,1,1,1,3,2,1,0,3,2,1
1320b,1320c,2,2,1,0,2,2,0,3,2,3,1,1,0,2,1,0,0,2,1
1334a,1334c,3,4,1,3,2,3,1,2,2,3,1,1,0,2,3,0,2,2,1
1370a,1370b,1,0,1,0,2,2,0,3,2,2,1,1,3,0,2,0,1,2,1
1370a,1370c,3,1,1,1,2,2,1,1,2,2,1,1,3,0,2,0,1,2,1
1370b,1370c,3,1,1,1,2,2,1,1,2,1,0,1,0,2,2,0,3,2,1
1426b,1426c,1,0,1,0,2,3,1,2,2,2,1,1,0,2,1,0,4,2,1
1426b,1426a,2,0,1,1,2,2,1,2,1,2,1,1,0,2,1,0,4,2,1
1463a,1463b,3,1,1,3,2,1,0,1,2,2,1,1,0,2,2,1,1,1,1
1463a,1463c,1,2,1,0,2,2,0,1,2,2,1,1,0,2,2,1,1,1,1
1463b,1463c,1,2,1,0,2,2,0,1,2,3,1,1,3,2,1,0,1,2,1
1468a,1468b,3,1,1,2,2,2,1,3,2,1,1,1,2,2,2,0,0,2,1
1468a,1468c,1,2,1,3,2,2,0,4,2,1,1,1,2,2,2,0,0,2,1
1483a,1483b,3,4,1,0,2,2,0,1,2,2,1,1,3,2,3,0,3,2,1
1483a,1483c,1,1,1,1,0,1,0,1,1,2,1,1,3,2,3,0,3,2,1
1483b,1483c,1,1,1,1,0,1,0,1,1,3,4,1,0,2,2,0,1,2,1
1488a,1488c,3,0,1,0,2,2,0,1,2,1,1,1,0,2,3,0,0,2,1
1488a,1488b,2,2,1,0,0,2,1,1,1,1,1,1,0,2,3,0,0,2,1
1488c,1488b,2,2,1,0,0,2,1,1,1,3,0,1,0,2,2,0,1,2,1
1534c,1534a,2,1,1,1,2,3,1,3,2,3,1,1,0,2,1,0,3,2,1
0491b,0491c,2,2,1,0,2,2,0,4,2,2,1,1,0,2,1,1,0,2,1
0491b,0491a,2,1,1,1,2,1,0,2,1,2,1,1,0,2,1,1,0,2,1
1119a,1119b,1,1,1,3,2,3,0,1,2,1,1,1,0,0,2,0,1,2,1
1119a,1119c,2,1,1,3,2,2,1,2,1,1,1,1,0,0,2,0,1,2,1
1119b,1119c,2,1,1,3,2,2,1,2,1,1,1,1,3,2,3,0,1,2,1
1129c,1129a,3,1,1,0,2,2,3,1,2,1,2,1,3,2,2,0,2,2,1
1129c,1129b,3,1,1,0,2,2,1,4,1,1,2,1,3,2,2,0,2,2,1
1344a,1344b,3,4,1,3,2,2,0,2,2,1,1,1,0,2,3,0,3,2,1
1344a,1344c,3,1,1,3,2,2,1,4,2,1,1,1,0,2,3,0,3,2,1
1344b,1344c,3,1,1,3,2,2,1,4,2,3,4,1,3,2,2,0,2,2,1
1516a,1516b,2,1,1,1,2,1,0,1,2,2,0,1,0,2,2,1,1,2,1
0306a,0306b,2,1,0,2,2,2,0,2,2,3,1,1,2,2,2,0,1,2,1
1309b,1309c,1,1,0,1,0,1,0,2,1,2,2,1,3,2,2,0,0,2,1
1458a,1458b,1,1,1,0,2,2,1,2,1,0,1,1,3,2,2,1,1,2,1
1458a,1458c,1,4,1,3,2,2,0,0,2,0,1,1,3,2,2,1,1,2,1
1458b,1458c,1,4,1,3,2,2,0,0,2,1,1,1,0,2,2,1,2,1,1
0414a,0414b,1,1,1,0,2,1,1,1,2,3,2,1,0,2,2,0,2,2,1
0414a,0414c,0,1,1,0,2,2,1,3,2,3,2,1,0,2,2,0,2,2,1
0414b,0414c,0,1,1,0,2,2,1,3,2,1,1,1,0,2,1,1,1,2,1
0539a,0539b,3,1,1,0,0,2,0,2,2,2,4,1,3,2,2,1,2,2,1
0539a,0539c,2,1,1,0,2,2,3,0,2,2,4,1,3,2,2,1,2,2,1
0539b,0539c,2,1,1,0,2,2,3,0,2,3,1,1,0,0,2,0,2,2,1
0576c,0576b,1,1,1,3,0,2,3,0,2,2,4,1,1,2,2,0,2,2,1
1137b,1137c,2,2,1,3,2,2,0,3,2,3,1,1,3,2,1,0,0,2,1
1164c,1164a,2,1,0,2,2,1,1,1,2,3,1,1,3,2,3,0,2,2,1
1164c,1164b,2,1,1,2,1,2,1,1,2,3,1,1,3,2,3,0,2,2,1
1180a,1180b,1,1,1,0,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1
1180a,1180c,2,4,1,0,2,3,0,3,2,2,1,1,2,2,2,1,1,2,1
1375b,1375c,3,4,1,0,2,2,0,0,2,1,4,1,3,2,2,0,3,2,1
1375b,1375a,1,0,1,1,2,2,0,3,2,1,4,1,3,2,2,0,3,2,1
1375c,1375a,1,0,1,1,2,2,0,3,2,3,4,1,0,2,2,0,0,2,1
0333b,0333c,3,2,1,1,2,1,1,1,2,2,1,1,0,2,3,1,1,2,1
0333b,0333a,2,1,1,3,2,1,2,0,1,2,1,1,0,2,3,1,1,2,1
0381a,0381b,3,1,1,0,2,3,0,4,2,1,0,1,3,2,2,0,3,2,1
0381a,0381c,1,4,1,3,2,3,0,2,2,1,0,1,3,2,2,0,3,2,1
0411c,0411b,1,2,1,1,2,2,0,1,2,2,1,1,3,2,1,0,4,2,1
0411c,0411a,3,1,1,0,2,1,1,4,2,2,1,1,3,2,1,0,4,2,1
1352b,1352c,2,2,1,0,2,2,1,2,2,2,1,1,3,2,2,2,1,2,1
1352b,1352a,2,2,1,1,2,2,1,4,2,2,1,1,3,2,2,2,1,2,1
1352c,1352a,2,2,1,1,2,2,1,4,2,2,2,1,0,2,2,1,2,2,1
1393a,1393b,2,1,1,3,0,2,0,3,2,2,4,1,0,2,2,0,4,2,1
1393a,1393c,1,4,1,0,2,2,1,2,2,2,4,1,0,2,2,0,4,2,1
1393b,1393c,1,4,1,0,2,2,1,2,2,2,1,1,3,0,2,0,3,2,1
1394a,1394c,3,2,1,0,2,2,3,2,1,2,1,1,3,2,2,1,1,1,1
1394a,1394b,3,1,0,1,2,1,1,3,2,2,1,1,3,2,2,1,1,1,1
0351c,0351a,1,2,0,0,2,2,0,3,2,1,0,1,0,2,2,1,2,2,1
0351c,0351b,1,1,1,1,3,2,1,3,2,1,0,1,0,2,2,1,2,2,1
0424a,0424c,2,1,1,0,2,2,3,3,2,1,2,1,3,2,2,0,1,2,1
0496c,0496d,2,1,1,1,2,2,0,1,1,3,4,1,3,2,2,0,1,2,1
0496c,0496a,3,4,1,0,2,3,1,2,2,3,4,1,3,2,2,0,1,2,1
0496c,0496e,2,1,0,1,2,3,0,2,2,3,4,1,3,2,2,0,1,2,1
0496d,0496a,3,4,1,0,2,3,1,2,2,2,1,1,1,2,2,0,1,1,1
0496d,0496e,2,1,0,1,2,3,0,2,2,2,1,1,1,2,2,0,1,1,1
1257b,1257c,0,1,1,3,2,2,0,4,2,3,4,1,0,2,2,0,3,2,1
1257b,1257a,2,1,1,2,2,1,0,3,2,3,4,1,0,2,2,0,3,2,1
1257c,1257a,2,1,1,2,2,1,0,3,2,0,1,1,3,2,2,0,4,2,1
1447a,1447b,1,4,1,0,2,2,2,1,1,2,1,1,3,2,1,1,0,2,1
1447a,1447c,1,1,0,1,2,2,2,2,2,2,1,1,3,2,1,1,0,2,1
0458c,0458b,3,2,1,3,2,2,1,3,2,3,0,1,0,2,2,0,3,2,1
1284b,1284c,3,1,1,0,2,1,1,2,2,1,1,1,3,0,2,0,1,2,1
0477a,0477b,2,1,1,1,2,3,0,2,2,2,1,1,1,2,1,0,0,2,1
1180b,1180c,2,4,1,0,2,3,0,3,2,1,1,1,0,2,2,1,1,1,1
1442a,1442b,2,2,1,3,2,2,1,4,2,3,2,1,0,2,2,0,1,2,1
1442a,1442c,1,1,1,0,0,2,0,2,1,3,2,1,0,2,2,0,1,2,1
1531b,1531c,3,1,1,0,2,3,1,2,2,2,1,1,3,2,1,1,3,2,1
1531b,1531a,2,0,1,0,2,3,0,3,2,2,1,1,3,2,1,1,3,2,1
0536a,0536b,1,0,1,2,2,2,0,3,2,2,1,1,0,2,3,0,4,2,1
0560c,0560a,2,4,1,0,0,2,0,3,2,1,1,1,0,2,1,1,0,2,1
0560c,0560b,0,1,1,0,2,2,1,0,1,1,1,1,0,2,1,1,0,2,1
1153a,1153b,0,4,1,3,2,2,1,2,2,0,1,1,1,2,2,0,0,2,1
1153a,1153c,2,1,1,0,1,2,0,1,2,0,1,1,1,2,2,0,0,2,1
1402a,1402b,1,2,1,3,0,2,1,3,2,2,1,1,1,2,1,0,3,2,1
1417c,1417b,3,4,1,0,2,3,0,3,2,1,1,1,3,2,2,1,2,1,1
1417c,1417a,1,1,0,0,2,3,1,3,2,1,1,1,3,2,2,1,2,1,1
1520a,1520c,2,1,1,3,1,2,0,1,2,3,2,1,3,2,2,0,2,2,1
1521a,1521c,0,1,1,2,2,2,1,0,2,2,2,1,0,2,2,1,1,2,1
1521a,1521b,3,1,1,3,0,2,3,3,2,2,2,1,0,2,2,1,1,2,1
1543b,1543c,1,1,1,1,2,2,0,2,1,2,1,1,2,2,2,1,0,2,1
0597c,0597b,2,4,1,3,2,3,0,3,2,1,4,1,0,2,2,1,1,2,1
0597c,0597a,3,4,2,0,2,3,3,1,1,1,4,1,0,2,2,1,1,2,1
0355c,0355a,3,2,1,3,2,3,0,3,2,1,1,1,1,2,1,0,1,2,1
0355c,0355b,1,4,1,0,0,2,1,1,1,1,1,1,1,2,1,0,1,2,1
0374c,0374a,2,2,0,0,2,1,3,3,2,2,1,1,3,2,2,3,0,2,1
0396c,0396b,2,1,0,1,2,2,1,3,2,3,1,1,0,2,2,3,2,2,1
0550a,0550b,3,0,1,0,2,2,0,4,2,3,4,1,3,2,2,0,0,2,1
0550a,0550c,2,0,1,1,2,2,0,4,2,3,4,1,3,2,2,0,0,2,1
1366a,1366b,2,2,1,3,2,2,1,2,2,3,1,1,0,2,1,1,1,2,1
1366a,1366c,0,1,1,0,2,2,1,1,1,3,1,1,0,2,1,1,1,2,1
1366b,1366c,0,1,1,0,2,2,1,1,1,2,2,1,3,2,2,1,2,2,1
1413a,1413b,0,1,1,0,2,1,0,2,2,2,1,1,1,2,3,0,1,2,1
1413a,1413c,1,4,1,3,2,2,1,2,2,2,1,1,1,2,3,0,1,2,1
1413b,1413c,1,4,1,3,2,2,1,2,2,0,1,1,0,2,1,0,2,2,1
0307a,0307b,3,0,1,0,2,2,1,2,2,2,0,1,3,2,2,0,4,2,1
0307a,0307c,1,1,1,1,2,2,2,3,2,2,0,1,3,2,2,0,4,2,1
0363c,0363b,1,1,1,1,2,1,0,1,1,1,1,1,0,2,2,3,0,2,1
0363c,0363a,0,0,1,1,2,2,1,1,2,1,1,1,0,2,2,3,0,2,1
1176b,1176a,2,0,2,4,2,2,1,3,2,1,4,1,1,2,2,0,2,2,1
1255a,1255b,1,1,1,1,2,2,1,4,2,1,1,1,0,2,2,1,0,1,1
1255a,1255c,2,1,1,0,1,2,0,2,2,1,1,1,0,2,2,1,0,1,1
1255b,1255c,2,1,1,0,1,2,0,2,2,1,1,1,1,2,2,1,4,2,1
1234a,1234b,3,0,1,1,2,3,0,4,2,3,4,1,3,2,2,0,3,2,1
1234a,1234c,2,1,0,2,2,3,0,2,2,3,4,1,3,2,2,0,3,2,1
1236a,1236c,1,1,1,1,2,3,0,1,2,3,0,1,3,2,2,0,3,2,1
1236a,1236b,3,4,1,0,2,2,1,0,2,3,0,1,3,2,2,0,3,2,1
1149a,1149b,2,4,1,3,2,2,1,0,2,1,1,1,0,2,3,1,1,2,1
1149a,1149c,1,1,1,3,2,1,3,3,2,1,1,1,0,2,3,1,1,2,1
1149b,1149c,1,1,1,3,2,1,3,3,2,2,4,1,3,2,2,1,0,2,1
1416a,1416c,1,4,1,3,2,3,1,4,2,1,1,1,3,2,1,0,4,2,1
0491c,0491a,2,1,1,1,2,1,0,2,1,2,2,1,0,2,2,0,4,2,1
1134a,1134b,3,4,1,1,2,2,0,2,2,2,0,1,3,2,2,1,0,2,1
1134a,1134c,2,1,1,0,2,2,3,4,2,2,0,1,3,2,2,1,0,2,1
1144b,1144c,1,1,1,2,2,1,0,0,2,1,2,1,0,2,2,1,2,2,1
1424a,1424b,3,1,1,0,0,2,0,0,2,3,4,1,0,2,2,1,2,2,1
1424a,1424c,1,1,1,3,2,2,1,1,1,3,4,1,0,2,2,1,2,2,1
1424b,1424c,1,1,1,3,2,2,1,1,1,3,1,1,0,0,2,0,0,2,1
1471b,1471c,1,1,1,0,0,1,1,1,2,1,0,1,0,2,2,0,4,2,1
0307b,0307c,1,1,1,1,2,2,2,3,2,3,0,1,0,2,2,1,2,2,1
0569c,0569a,1,1,0,2,2,3,0,3,2,1,1,1,0,2,2,3,3,2,1
0569c,0569b,0,0,1,2,2,1,1,1,2,1,1,1,0,2,2,3,3,2,1
0472a,0472c,2,1,1,1,2,2,3,2,2,3,1,1,3,2,3,0,0,2,1
1268a,1268b,1,1,1,0,2,2,1,3,1,2,1,1,0,0,2,0,4,2,1
1268a,1268c,2,1,1,3,2,3,0,4,2,2,1,1,0,0,2,0,4,2,1
1268b,1268c,2,1,1,3,2,3,0,4,2,1,1,1,0,2,2,1,3,1,1
1433a,1433b,3,1,1,3,0,2,0,1,2,2,2,1,0,2,2,1,0,2,1
1433a,1433c,1,4,1,0,2,2,1,0,2,2,2,1,0,2,2,1,0,2,1
1433b,1433c,1,4,1,0,2,2,1,0,2,3,1,1,3,0,2,0,1,2,1
1129a,1129b,3,1,1,0,2,2,1,4,1,3,1,1,0,2,2,3,1,2,1
1131a,1131b,2,0,1,1,2,2,0,3,2,1,1,1,1,2,1,0,0,2,1
1252a,1252b,2,2,1,3,2,2,1,1,2,3,1,1,3,2,3,0,3,2,1
1252a,1252c,1,2,1,0,2,2,1,1,1,3,1,1,3,2,3,0,3,2,1
1252b,1252c,1,2,1,0,2,2,1,1,1,2,2,1,3,2,2,1,1,2,1
1329a,1329b,1,1,1,3,2,2,3,0,2,1,1,1,3,2,1,1,3,2,1
1329a,1329c,0,1,1,0,2,2,3,0,2,1,1,1,3,2,1,1,3,2,1
1364c,1364a,2,1,1,2,0,2,0,3,2,2,2,1,0,2,2,1,3,2,1
1531c,1531a,2,0,1,0,2,3,0,3,2,3,1,1,0,2,3,1,2,2,1
1494a,1494b,2,1,1,0,2,1,1,4,2,1,0,1,1,2,2,0,1,2,1
1494a,1494c,3,4,1,3,2,3,3,3,2,1,0,1,1,2,2,0,1,2,1
1494b,1494c,3,4,1,3,2,3,3,3,2,2,1,1,0,2,1,1,4,2,1
1498a,1498b,2,1,1,1,0,2,0,1,2,0,1,1,1,2,2,1,2,2,1
0335a,0335b,3,4,1,0,2,2,1,1,2,1,1,1,2,2,2,1,0,2,1
0335a,0335c,3,1,1,0,2,1,1,3,2,1,1,1,2,2,2,1,0,2,1
0335b,0335c,3,1,1,0,2,1,1,3,2,3,4,1,0,2,2,1,1,2,1
0349a,0349b,0,1,1,3,2,2,3,1,2,3,1,1,1,2,1,0,1,2,1
0314b,0314c,1,1,1,3,2,0,0,0,2,0,0,1,0,2,2,0,2,2,1
0314b,0314a,1,1,1,0,2,1,2,1,1,0,0,1,0,2,2,0,2,2,1
1152b,1152a,3,4,0,2,2,1,0,2,2,2,1,1,1,2,3,0,3,2,1
1152b,1152c,0,0,1,1,2,1,1,1,1,2,1,1,1,2,3,0,3,2,1
1329b,1329c,0,1,1,0,2,2,3,0,2,1,1,1,3,2,2,3,0,2,1
1330a,1330b,2,2,1,3,2,2,0,4,2,3,2,1,3,2,2,0,0,2,1
1330a,1330c,1,1,1,2,2,2,1,3,2,3,2,1,3,2,2,0,0,2,1
1330b,1330c,1,1,1,2,2,2,1,3,2,2,2,1,3,2,2,0,4,2,1
1451a,1451c,0,0,1,0,2,2,0,0,2,1,4,1,3,2,2,0,4,2,1
1451a,1451b,3,1,1,3,2,3,3,3,2,1,4,1,3,2,2,0,4,2,1
1236c,1236b,3,4,1,0,2,2,1,0,2,1,1,1,1,2,3,0,1,2,1
0461a,0461b,2,1,1,0,2,2,2,0,1,3,1,1,3,0,2,0,0,2,1
1361b,1361a,1,4,1,0,0,2,3,3,2,1,0,1,3,2,2,0,4,2,1
0432a,0432c,3,1,1,0,2,2,2,0,2,3,0,1,3,2,2,1,2,2,1
0544a,0544c,1,4,1,3,2,2,2,0,1,0,1,1,0,2,2,0,1,1,1
0592b,0592c,1,2,1,1,2,3,0,3,2,1,2,1,1,2,2,0,2,2,1
0593a,0593b,3,4,1,0,2,2,3,3,2,3,1,1,0,2,2,3,0,2,1
0593a,0593c,1,1,1,1,2,3,0,0,1,3,1,1,0,2,2,3,0,2,1
1134b,1134c,2,1,1,0,2,2,3,4,2,3,4,1,1,2,2,0,2,2,1
1432a,1432b,3,1,1,0,1,2,1,4,2,2,4,1,0,2,1,0,1,2,1
0537a,0537b,2,1,0,3,0,2,1,4,2,3,1,1,3,2,2,2,1,2,1
0537a,0537c,2,2,1,3,2,2,2,0,1,3,1,1,3,2,2,2,1,2,1
1303c,1303a,3,4,1,0,0,2,0,4,2,3,4,1,0,2,2,0,4,2,1
1303c,1303b,3,1,0,2,2,2,0,3,2,3,4,1,0,2,2,0,4,2,1
0550b,0550c,2,0,1,1,2,2,0,4,2,3,0,1,0,2,2,0,4,2,1
1460a,1460b,2,2,1,3,2,2,1,3,2,2,1,1,1,0,2,0,0,2,1
1231a,1231b,0,0,1,0,2,2,0,1,2,1,2,1,0,2,2,1,0,2,1
1231a,1231c,1,4,1,3,2,2,1,3,2,1,2,1,0,2,2,1,0,2,1
1231b,1231c,1,4,1,3,2,2,1,3,2,0,0,1,0,2,2,0,1,2,1
0350b,0350c,2,0,1,0,1,1,0,2,2,2,1,1,3,2,1,1,4,2,1
0350b,0350a,3,2,1,0,1,2,1,3,2,2,1,1,3,2,1,1,4,2,1
1219a,1219b,2,0,1,0,2,1,0,3,2,3,1,1,1,2,1,0,0,2,1
1219a,1219c,2,4,0,1,2,3,0,1,2,3,1,1,1,2,1,0,0,2,1
0531a,0531b,2,0,1,3,2,1,0,2,2,2,2,1,1,2,2,0,3,2,1
0531a,0531c,1,4,1,1,2,2,0,3,2,2,2,1,1,2,2,0,3,2,1
0531b,0531c,1,4,1,1,2,2,0,3,2,2,0,1,3,2,1,0,2,2,1
1448a,1448b,1,2,1,3,2,2,1,1,2,2,1,1,0,2,1,0,0,1,1
1448a,1448c,3,4,1,3,2,2,1,1,2,2,1,1,0,2,1,0,0,1,1
1448b,1448c,3,4,1,3,2,2,1,1,2,1,2,1,3,2,2,1,1,2,1
1554a,1554b,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,0,1,2,1
1554a,1554c,3,0,1,3,2,2,1,1,2,2,1,1,2,2,1,0,1,2,1
1554b,1554c,3,0,1,3,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1
0381b,0381c,1,4,1,3,2,3,0,2,2,3,1,1,0,2,3,0,4,2,1
0411b,0411a,3,1,1,0,2,1,1,4,2,1,2,1,1,2,2,0,1,2,1
0562a,0562c,3,0,1,3,2,1,0,2,2,0,1,1,3,2,2,1,4,2,1
0570c,0570a,2,1,0,3,0,2,1,3,2,3,4,1,1,2,2,0,1,2,1
0577b,0577c,1,1,1,1,2,3,0,0,2,2,1,0,3,2,2,1,2,2,1
1181a,1181b,2,1,0,2,2,1,1,0,2,1,0,1,0,2,1,0,2,2,1
1181a,1181c,2,2,1,0,0,3,0,4,2,1,0,1,0,2,1,0,2,2,1
1260a,1260b,2,1,1,1,2,1,1,0,2,0,1,1,1,2,2,0,4,2,1
1260a,1260c,3,2,1,0,2,2,1,1,2,0,1,1,1,2,2,0,4,2,1
1260b,1260c,3,2,1,0,2,2,1,1,2,2,1,1,1,2,1,1,0,2,1
1341a,1341b,2,4,1,0,2,3,0,2,2,0,2,1,0,2,2,0,2,2,1
1341a,1341c,2,1,1,2,2,2,1,4,2,0,2,1,0,2,2,0,2,2,1
1341b,1341c,2,1,1,2,2,2,1,4,2,2,4,1,0,2,3,0,2,2,1
1343a,1343b,2,1,1,0,2,3,1,4,2,2,0,1,0,2,1,0,0,2,1
1343a,1343c,0,0,1,1,2,1,0,1,1,2,0,1,0,2,1,0,0,2,1
1343b,1343c,0,0,1,1,2,1,0,1,1,2,1,1,0,2,3,1,4,2,1
1475a,1475b,3,1,0,3,2,2,0,3,2,1,1,0,0,2,2,1,2,2,1
1475a,1475c,3,1,1,3,0,1,3,4,2,1,1,0,0,2,2,1,2,2,1
1476a,1476c,1,2,1,3,0,2,1,1,1,1,1,1,0,2,1,0,1,1,1
0316b,0316a,2,1,2,3,2,3,1,2,2,2,1,1,3,2,2,2,4,2,1
1411a,1411b,3,1,1,3,2,3,1,1,2,2,0,1,1,2,2,1,1,2,1
1411a,1411c,0,1,1,3,2,3,0,2,2,2,0,1,1,2,2,1,1,2,1
1411b,1411c,0,1,1,3,2,3,0,2,2,3,1,1,3,2,3,1,1,2,1
1468b,1468c,1,2,1,3,2,2,0,4,2,3,1,1,2,2,2,1,3,2,1
0375a,0375c,2,4,1,4,2,2,2,1,1,3,0,1,3,2,2,0,4,2,1
0375a,0375b,1,3,0,1,0,2,0,2,1,3,0,1,3,2,2,0,4,2,1
1451c,1451b,3,1,1,3,2,3,3,3,2,0,0,1,0,2,2,0,0,2,1
0489c,0489b,1,0,1,0,2,3,3,4,2,1,1,1,1,2,2,1,2,1,1
0489c,0489a,1,4,2,0,2,3,1,2,2,1,1,1,1,2,2,1,2,1,1
1219b,1219c,2,4,0,1,2,3,0,1,2,2,0,1,0,2,1,0,3,2,1
1090c,1090a,2,0,1,1,2,1,0,1,1,0,0,1,3,2,2,0,1,2,1
1237a,1237b,3,0,1,1,2,2,0,0,2,2,1,0,1,2,2,0,1,2,1
1237a,1237c,2,1,0,2,2,2,0,1,2,2,1,0,1,2,2,0,1,2,1
1237b,1237c,2,1,0,2,2,2,0,1,2,3,0,1,1,2,2,0,0,2,1
1365c,1365a,3,4,1,3,2,1,0,3,2,2,2,1,1,2,2,1,2,2,1
1365c,1365b,0,4,1,3,2,2,1,0,2,2,2,1,1,2,2,1,2,2,1
0365a,0365b,2,1,1,3,0,2,0,2,1,0,2,1,0,2,2,0,1,2,1
0365a,0365c,0,4,0,3,0,1,1,2,1,0,2,1,0,2,2,0,1,2,1
1336a,1336b,3,1,1,3,2,3,0,4,2,0,1,1,2,2,2,0,0,2,1
1336a,1336c,0,1,1,0,2,3,0,0,2,0,1,1,2,2,2,0,0,2,1
1336b,1336c,0,1,1,0,2,3,0,0,2,3,1,1,3,2,3,0,4,2,1
0336a,0336c,3,2,1,2,2,2,0,1,1,1,2,1,3,2,2,1,3,2,1
0338a,0338c,0,1,1,3,2,2,1,2,1,2,4,1,0,2,3,0,1,2,1
0301a,0301b,1,1,1,2,2,3,0,0,2,1,0,1,0,2,2,1,4,2,1
0301a,0301c,3,1,1,4,0,2,0,1,2,1,0,1,0,2,2,1,4,2,1
1441a,1441b,2,0,1,0,0,2,0,2,2,1,1,1,1,2,2,2,1,2,1
1441a,1441c,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1
1441b,1441c,1,1,1,1,2,2,1,1,1,2,0,1,0,0,2,0,2,2,1
1444a,1444b,1,0,1,1,2,2,0,0,1,0,1,1,0,2,3,0,3,2,1
1513b,1513a,2,0,1,3,2,3,0,3,2,2,0,1,3,2,3,0,2,2,1
1513b,1513c,1,1,1,0,1,2,1,1,2,2,0,1,3,2,3,0,2,2,1
0372a,0372b,1,1,1,3,1,2,1,2,2,1,1,1,3,2,1,0,1,1,1
